Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
maple-ottoman-extra-cover,Maple Ottoman Extra Cover,"<p>Refresh your Wigiwama Ottoman with our extra replacement covers – the perfect way to keep your child's relaxation space looking its best. Whether it’s been a loyal footrest, an extra seat, or a little table for big imaginations, your ottoman deserves a style update too.</p>
<p>Designed to pair beautifully with our beanbags and made from our signature OEKO-TEX® certified fabrics – including textured corduroy and warm teddy – each cover fits your existing insert like a charm, making it easy to switch things up without the need for a full replacement.</p>",Wigiwama,Replacement Cover,"add-on, maple, replacement cover, teddy",TRUE,Title,Default Title,,,,,W599854,600,,0,deny,manual,56.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-round-ottoman-replacement-cover-maple.webp?v=1747736024,1,FALSE,,,,,,,,,,,,,,,,,,,
biscuit-ottoman-extra-cover,Biscuit Ottoman Extra Cover,"<p>Refresh your Wigiwama Ottoman with our extra replacement covers – the perfect way to keep your child's relaxation space looking its best. Whether it’s been a loyal footrest, an extra seat, or a little table for big imaginations, your ottoman deserves a style update too.</p>
<p>Designed to pair beautifully with our beanbags and made from our signature OEKO-TEX® certified fabrics – including textured corduroy and warm teddy – each cover fits your existing insert like a charm, making it easy to switch things up without the need for a full replacement.</p>",Wigiwama,Replacement Cover,"add-on, biscuit, replacement cover, teddy",TRUE,Title,Default Title,,,,,W599847,600,,0,deny,manual,56.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-round-ottoman-replacement-cover-biscuit.webp?v=1747736050,1,FALSE,,,,,,,,,,,,,,,,,,,
cream-white-ottoman-extra-cover,Cream White Ottoman Extra Cover,"<p>Refresh your Wigiwama Ottoman with our extra replacement covers – the perfect way to keep your child's relaxation space looking its best. Whether it’s been a loyal footrest, an extra seat, or a little table for big imaginations, your ottoman deserves a style update too.</p>
<p>Designed to pair beautifully with our beanbags and made from our signature OEKO-TEX® certified fabrics – including textured corduroy and warm teddy – each cover fits your existing insert like a charm, making it easy to switch things up without the need for a full replacement.</p>",Wigiwama,Replacement Cover,"add-on, cream white, replacement cover, teddy",TRUE,Title,Default Title,,,,,W599830,600,,0,deny,manual,56.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF3015-Edit-2.webp?v=1749456241,1,FALSE,,,,,,,,,,,,,,,,,,,
terrazzo-sand-beanbag-chair-replacement-cover,Terrazzo Sand Beanbag Chair Extra Cover,"<p>Give your Wigiwama Beanbag Chair a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your kids' favourite seat. Whether your current cover has been through one too many snack times, or you simply want to switch things up for the season, this is the easiest way to transform your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cosy teddy and soft corduroy to timeless terrazzo style fabric – every beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, replacement cover, sand",TRUE,Title,Default Title,,,,,W599670,1500,,0,deny,manual,114.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-beanbag-chair-replacement-cover-terrazzo-sand.webp?v=1746792142,1,FALSE,,,,,,,,,,,,,,,,,,,
terrazzo-moss-beanbag-chair-replacement-cover,Terrazzo Moss Beanbag Chair Extra Cover,"<p>Give your Wigiwama Beanbag Chair a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your kids' favourite seat. Whether your current cover has been through one too many snack times, or you simply want to switch things up for the season, this is the easiest way to transform your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cosy teddy and soft corduroy to timeless terrazzo style fabric – every beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, moss, replacement cover",TRUE,Title,Default Title,,,,,W599687,1500,,0,deny,manual,114.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-beanbag-chair-replacement-cover-terrazzo-moss.webp?v=1746791985,1,FALSE,,,,,,,,,,,,,,,,,,,
terrazzo-marble-beanbag-chair-replacement-cover,Terrazzo Marble Beanbag Chair Extra Cover,"<p>Give your Wigiwama Beanbag Chair a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your kids' favourite seat. Whether your current cover has been through one too many snack times, or you simply want to switch things up for the season, this is the easiest way to transform your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cosy teddy and soft corduroy to timeless terrazzo style fabric – every beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, marble, replacement cover",TRUE,Title,Default Title,,,,,W599663,1500,,0,deny,manual,114.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-beanbag-chair-replacement-cover-terrazzo-marble.webp?v=1746791890,1,FALSE,,,,,,,,,,,,,,,,,,,
guava-beanbag-chair-replacement-cover,Guava Beanbag Chair Extra Cover,"<p>Give your Wigiwama Beanbag Chair a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your kids' favourite seat. Whether your current cover has been through one too many snack times, or you simply want to switch things up for the season, this is the easiest way to transform your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cosy teddy and soft corduroy to timeless terrazzo style fabric – every beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, guava, replacement cover, teddy",TRUE,Title,Default Title,,,,,W599649,1100,,0,deny,manual,94.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-beanbag-chair-replacement-cover-guava.webp?v=1746789396,1,FALSE,,,,,,,,,,,,,,,,,,,
matcha-beanbag-chair-replacement-cover,Matcha Beanbag Chair Extra Cover,"<p>Give your Wigiwama Beanbag Chair a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your kids' favourite seat. Whether your current cover has been through one too many snack times, or you simply want to switch things up for the season, this is the easiest way to transform your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cosy teddy and soft corduroy to timeless terrazzo style fabric – every beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, matcha, replacement cover, teddy",TRUE,Title,Default Title,,,,,W599656,1100,,0,deny,manual,94.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-beanbag-chair-replacement-cover-matcha.webp?v=1746789116,1,FALSE,,,,,,,,,,,,,,,,,,,
maple-beanbag-chair-replacement-cover,Maple Beanbag Chair Extra Cover,"<p>Give your Wigiwama Beanbag Chair a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your kids' favourite seat. Whether your current cover has been through one too many snack times, or you simply want to switch things up for the season, this is the easiest way to transform your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cosy teddy and soft corduroy to timeless terrazzo style fabric – every beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, maple, replacement cover, teddy",TRUE,Title,Default Title,,,,,W599632,1100,,0,deny,manual,94.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-beanbag-chair-replacement-cover-maple.webp?v=1746788935,1,FALSE,,,,,,,,,,,,,,,,,,,
biscuit-beanbag-chair-replacement-cover,Biscuit Beanbag Chair Extra Cover,"<p>Give your Wigiwama Beanbag Chair a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your kids' favourite seat. Whether your current cover has been through one too many snack times, or you simply want to switch things up for the season, this is the easiest way to transform your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cosy teddy and soft corduroy to practical, outdoor-friendly materials – every beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, biscuit, replacement cover, teddy",TRUE,Title,Default Title,,,,,W599625,1100,,0,deny,manual,94.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-beanbag-chair-replacement-cover-biscuit.webp?v=1746781182,1,FALSE,,,,,,,,,,,,,,,,,,,
cream-white-beanbag-chair-replacement-cover,Cream White Beanbag Chair Extra Cover,"<p>Give your Wigiwama Beanbag Chair a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your kids' favourite seat. Whether your current cover has been through one too many snack times, or you simply want to switch things up for the season, this is the easiest way to transform your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cosy teddy and soft corduroy to timeless terrazzo style fabric – every beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, cream white, replacement cover, teddy",TRUE,Title,Default Title,,,,,W599618,1100,,0,deny,manual,94.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-beanbag-chair-replacement-cover-cream-white.webp?v=1746780871,1,FALSE,,,,,,,,,,,,,,,,,,,
toffee-beanbag-chair-replacement-cover,Toffee Beanbag Chair Extra Cover,"<p>Give your Wigiwama Beanbag Chair a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your kids' favourite seat. Whether your current cover has been through one too many snack times, or you simply want to switch things up for the season, this is the easiest way to transform your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cosy teddy and soft corduroy to timeless terrazzo style fabric – every beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, corduroy, corduroy covers, replacement cover, toffee",TRUE,Title,Default Title,,,,,W599601,750,,0,deny,manual,94.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-beanbag-chair-replacement-cover-toffee.webp?v=1746780314,1,FALSE,,,,,,,,,,,,,,,,,,,
marshmallow-beanbag-chair-replacement-cover,Marshmallow Beanbag Chair Extra Cover,"<p>Give your Wigiwama Beanbag Chair a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your kids' favourite seat. Whether your current cover has been through one too many snack times, or you simply want to switch things up for the season, this is the easiest way to transform your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cosy teddy and soft corduroy to timeless terrazzo style fabric – every beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, corduroy, corduroy covers, marshmallow, replacement cover",TRUE,Title,Default Title,,,,,W599595,750,,0,deny,manual,94.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-beanbag-chair-replacement-cover-marshmallow.webp?v=1746780007,1,FALSE,,,,,,,,,,,,,,,,,,,
blueberry-blue-beanbag-chair-replacement-cover,Blueberry Blue Beanbag Chair Extra Cover,"<p>Give your Wigiwama Beanbag Chair a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your kids' favourite seat. Whether your current cover has been through one too many snack times, or you simply want to switch things up for the season, this is the easiest way to transform your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cosy teddy and soft corduroy to timeless terrazzo style fabric – every beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, blueberry blue, corduroy, corduroy covers, replacement cover",TRUE,Title,Default Title,,,,,W599588,750,,0,deny,manual,94.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-beanbag-chair-replacement-cover-blueberry-blue.webp?v=1746779845,1,FALSE,,,,,,,,,,,,,,,,,,,
brown-sugar-beanbag-chair-replacement-cover,Brown Sugar Beanbag Chair Extra Cover,"<p>Give your Wigiwama Beanbag Chair a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your kids' favourite seat. Whether your current cover has been through one too many snack times, or you simply want to switch things up for the season, this is the easiest way to transform your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cosy teddy and soft corduroy to timeless terrazzo style fabric – every beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, brown sugar, corduroy, corduroy covers, replacement cover",TRUE,Title,Default Title,,,,,W599557,750,,0,deny,manual,94.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-beanbag-chair-replacement-cover-brown-sugar.webp?v=1746779279,1,FALSE,,,,,,,,,,,,,,,,,,,
dusty-beige-bear-beanbag-replacement-cover,Dusty Beige Bear Beanbag Extra Cover,"<p>Give your Wigiwama Bear Beanbag a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your child’s favourite lounging buddy. Whether the original cover has been through countless playtimes or you’re simply ready for a new texture or colour, this is the easiest way to update your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cuddly teddy to smooth velvet – every bear beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, dusty beige, replacement cover, velvet",TRUE,Title,Default Title,,,,,W599939,600,,0,deny,manual,74.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-bear-beanbag-replacement-cover-dusty-beige.webp?v=1746778921,1,FALSE,,,,,,,,,,,,,,,,,,,
misty-green-bear-beanbag-replacement-cover,Misty Green Bear Beanbag Extra Cover,"<p>Give your Wigiwama Bear Beanbag a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your child’s favourite lounging buddy. Whether the original cover has been through countless playtimes or you’re simply ready for a new texture or colour, this is the easiest way to update your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cuddly teddy to smooth velvet – every bear beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, misty green, replacement cover, velvet",TRUE,Title,Default Title,,,,,W599946,600,,0,deny,manual,74.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-bear-beanbag-replacement-cover-misty-green.webp?v=1746778698,1,FALSE,,,,,,,,,,,,,,,,,,,
salted-caramel-bear-beanbag-replacement-cover,Salted Caramel Bear Beanbag Extra Cover,"<p>Give your Wigiwama Bear Beanbag a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your child’s favourite lounging buddy. Whether the original cover has been through countless playtimes or you’re simply ready for a new texture or colour, this is the easiest way to update your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cuddly teddy to smooth velvet – every bear beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, replacement cover, salted caramel, velvet",TRUE,Title,Default Title,,,,,W599953,600,,0,deny,manual,74.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-bear-beanbag-replacement-cover-salted-caramel.webp?v=1746778596,1,FALSE,,,,,,,,,,,,,,,,,,,
guava-bear-beanbag-extra-cover,Guava Bear Beanbag Extra Cover,"<p>Give your Wigiwama Bear Beanbag a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your child’s favourite lounging buddy. Whether the original cover has been through countless playtimes or you’re simply ready for a new texture or colour, this is the easiest way to update your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cuddly teddy to smooth velvet – every bear beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, guava, replacement cover, teddy",TRUE,Title,Default Title,,,,,W599915,800,,0,deny,manual,74.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-bear-beanbag-replacement-cover-guava.webp?v=1746778187,1,FALSE,,,,,,,,,,,,,,,,,,,
matcha-bear-beanbag-extra-cover,Matcha Bear Beanbag Extra Cover,"<p>Give your Wigiwama Bear Beanbag a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your child’s favourite lounging buddy. Whether the original cover has been through countless playtimes or you’re simply ready for a new texture or colour, this is the easiest way to update your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cuddly teddy to smooth velvet – every bear beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, matcha, replacement cover, teddy",TRUE,Title,Default Title,,,,,W599922,800,,0,deny,manual,74.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-bear-beanbag-replacement-cover-matcha.webp?v=1746777980,1,FALSE,,,,,,,,,,,,,,,,,,,
maple-bear-beanbag-extra-cover,Maple Bear Beanbag Extra Cover,"<p>Give your Wigiwama Bear Beanbag a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your child’s favourite lounging buddy. Whether the original cover has been through countless playtimes or you’re simply ready for a new texture or colour, this is the easiest way to update your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cuddly teddy to smooth velvet – every bear beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, maple, replacement cover, teddy",TRUE,Title,Default Title,,,,,W599908,800,,0,deny,manual,74.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-bear-beanbag-replacement-cover-maple.webp?v=1746777826,1,FALSE,,,,,,,,,,,,,,,,,,,
biscuit-bear-beanbag-extra-cover,Biscuit Bear Beanbag Extra Cover,"<p>Give your Wigiwama Bear Beanbag a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your child’s favourite lounging buddy. Whether the original cover has been through countless playtimes or you’re simply ready for a new texture or colour, this is the easiest way to update your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cuddly teddy to smooth velvet – every bear beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, biscuit, replacement cover, teddy",TRUE,Title,Default Title,,,,,W599892,800,,0,deny,manual,74.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-bear-beanbag-replacement-cover-biscuit.webp?v=1746777632,1,FALSE,,,,,,,,,,,,,,,,,,,
cream-white-bear-beanbag-replacement-cover,Cream White Bear Beanbag Extra Cover,"<p>Give your Wigiwama Bear Beanbag a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your child’s favourite lounging buddy. Whether the original cover has been through countless playtimes or you’re simply ready for a new texture or colour, this is the easiest way to update your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cuddly teddy to smooth velvet – every bear beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, cream white, replacement cover, teddy",TRUE,Title,Default Title,,,,,W599885,800,,0,deny,manual,74.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-bear-beanbag-replacement-cover-cream-white.webp?v=1746776547,1,FALSE,,,,,,,,,,,,,,,,,,,
peppermint-green-beanbag-chair-replacement-cover,Peppermint Green Beanbag Chair Extra Cover,"<p>Give your Wigiwama Beanbag Chair a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your kids' favourite seat. Whether your current cover has been through one too many snack times, or you simply want to switch things up for the season, this is the easiest way to transform your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cosy teddy and soft corduroy to timeless terrazzo style fabric – every beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, corduroy, corduroy covers, peppermint green, replacement cover",TRUE,Title,Default Title,,,,,W599571,750,,0,deny,manual,94.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-beanbag-chair-replacement-cover-green-peppermint.webp?v=1746713470,1,FALSE,,,,,,,,,,,,,,,,,,,
pink-mousse-beanbag-chair-replacement-cover,Pink Mousse Beanbag Chair Extra Cover,"<p>Give your Wigiwama Beanbag Chair a fresh new look with our replacement beanbag covers – designed to help you restyle and refresh your kids' favourite seat. Whether your current cover has been through one too many snack times, or you simply want to switch things up for the season, this is the easiest way to transform your kids' space without replacing the entire beanbag.</p>
<p>Crafted with care from our signature fabrics – from cosy teddy and soft corduroy to timeless terrazzo style fabric – every beanbag cover is made to fit your existing Wigiwama beanbag inner shell perfectly. All fabrics are OEKO-TEX® certified, ensuring they’re gentle for both your family and the planet.</p>",Wigiwama,Replacement Cover,"add-on, corduroy, corduroy covers, pink mousse, replacement cover",TRUE,Title,Default Title,,,,,W599564,750,,0,deny,manual,94.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Wigiwama-beanbag-chair-replacement-cover-pink-mousse.webp?v=1746712373,1,FALSE,,,,,,,,,,,,,,,,,,,
herba-outdoor-block-cushion,Herba Outdoor Block Cushion,"<p dir=""ltr""><span>The Wigiwama Outdoor Block Cushion is a playful yet practical decor piece, designed to complement outdoor beanbags, play setups, and kids' chairs. Made from weatherproof, OEKO-TEX® certified fabric, it’s chlorine and UV-resistant, ideal for sunny gardens, terraces, or poolside lounging. With its classic square shape and durable design, this cushion adds both comfort and style to any kids outdoor seating area, making it a fun and functional addition to your children’s furniture collection.</span></p>",Wigiwama,Cushion,"block cushion, cushion, decor, herba, outdoor",TRUE,Title,Default Title,,,,,W599311,640,,0,deny,manual,43.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/HerbaOutdoorBlock_4751030599311.webp?v=1743591795,1,FALSE,,,,,,,,,,,,,,,,,,,
terra-outdoor-block-cushion,Terra Outdoor Block Cushion,"<p dir=""ltr""><span>The Wigiwama Outdoor Block Cushion is a playful yet practical decor piece, designed to complement outdoor beanbags, play setups, and kids' chairs. Made from weatherproof, OEKO-TEX® certified fabric, it’s chlorine and UV-resistant, ideal for sunny gardens, terraces, or poolside lounging. With its classic square shape and durable design, this cushion adds both comfort and style to any kids outdoor seating area, making it a fun and functional addition to your children’s furniture collection.</span></p>",Wigiwama,Cushion,"block cushion, cushion, decor, outdoor, terra",TRUE,Title,Default Title,,,,,W599304,640,,0,deny,manual,43.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/Terra_Outdoor_Block_4751030599304.webp?v=1743591725,1,FALSE,,,,,,,,,,,,,,,,,,,
azure-outdoor-block-cushion,Azure Outdoor Block Cushion,"<p dir=""ltr""><span>The Wigiwama Outdoor Block Cushion is a playful yet practical decor piece, designed to complement outdoor beanbags, play setups, and kids' chairs. Made from weatherproof, OEKO-TEX® certified fabric, it’s chlorine and UV-resistant, ideal for sunny gardens, terraces, or poolside lounging. With its classic square shape and durable design, this cushion adds both comfort and style to any kids outdoor seating area, making it a fun and functional addition to your children’s furniture collection.</span></p>",Wigiwama,Cushion,"azure, block cushion, cushion, decor, outdoor",TRUE,Title,Default Title,,,,,W599298,640,,0,deny,manual,43.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/AzureOutdoorBlock_4751030599298.webp?v=1743591559,1,FALSE,,,,,,,,,,,,,,,,,,,
terra-outdoor-bolster,Terra Outdoor Bolster,"<p><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">The Wigiwama Outdoor Bolster Cushion is a versatile accessory designed to pair perfectly with outdoor beanbags, play sofas, and lounge setups. Thoughtfully made for kids, its supportive rectangular shape is ideal for reading, relaxing, or imaginative play. Crafted from weatherproof, OEKO-TEX® certified fabric that’s both chlorine- and UV-resistant, it adds a cosy and durable touch to any kids outdoor seating area – an essential accent in your children’s furniture collection.<br></p>",Wigiwama,Cushion,"bolster, cushion, decor, outdoor, terra",TRUE,Title,Default Title,,,,,W599274,600,,0,deny,manual,54.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/TerraOutdoorBolster_4751030599274.webp?v=1743591486,1,FALSE,,,,,,,,,,,,,,,,,,,
azure-outdoor-bolster,Azure Outdoor Bolster,"<p><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">The Wigiwama Outdoor Bolster Cushion is a versatile accessory designed to pair perfectly with outdoor beanbags, play sofas, and lounge setups. Thoughtfully made for kids, its supportive rectangular shape is ideal for reading, relaxing, or imaginative play. Crafted from weatherproof, OEKO-TEX® certified fabric that’s both chlorine- and UV-resistant, it adds a cosy and durable touch to any kids outdoor seating area – an essential accent in your children’s furniture collection.<br></p>",Wigiwama,Cushion,"azure, bolster, cushion, decor, outdoor",TRUE,Title,Default Title,,,,,W599267,600,,0,deny,manual,54.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/AzureOutdoorBolster_4751030599267.webp?v=1743591444,1,FALSE,,,,,,,,,,,,,,,,,,,
